,book_index,authors,original_title,image_url,average_rating,genre,tags
730,730,Scott Lynch,The Lies of Locke Lamora,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576333981l/127455._SY475_.jpg,4.3,"fantasy, fiction","fantasy, fiction Scott Lynch The Lies of Locke Lamora"
731,731,Garth Nix,Sabriel,https://images.gr-assets.com/books/1293655399l/518848.jpg,4.17,"fantasy, romance","fantasy, romance Garth Nix Sabriel"
732,732,Charlaine Harris,Dead and Gone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388186195l/5161066.jpg,4.01,"fantasy, paranormal","fantasy, paranormal Charlaine Harris Dead and Gone"
733,733,Jodi Picoult,The Storyteller,https://images.gr-assets.com/books/1356328634l/15753740.jpg,4.26,"fiction, contemporary","fiction, contemporary Jodi Picoult The Storyteller"
734,734,Jennifer L. Armentrout,Obsidian,https://images.gr-assets.com/books/1328275091l/12578077.jpg,4.23,"paranormal, romance","paranormal, romance Jennifer L. Armentrout Obsidian"
735,735,Douglas Adams,"Life, the Universe and Everything",https://images.gr-assets.com/books/1333577589l/8694.jpg,4.19,"fiction, fantasy","fiction, fantasy Douglas Adams Life, the Universe and Everything"
736,736,Sarah J. Maas,Crown of Midnight,https://images.gr-assets.com/books/1391580481l/17167166.jpg,4.49,"romance, fantasy","romance, fantasy Sarah J. Maas Crown of Midnight"
737,737,Bryan Lee O'Malley,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348109012l/29800.jpg,4.18,"comics, fiction","comics, fiction Bryan Lee O'Malley Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life"
738,738,Jeannette Walls,Half Broke Horses: A True Life Novel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348507420l/6366437.jpg,4.05,"fiction, memoir","fiction, memoir Jeannette Walls Half Broke Horses: A True Life Novel"
739,739,Terry Pratchett,Mort,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181166l/386372.jpg,4.22,"fantasy, fiction","fantasy, fiction Terry Pratchett Mort"
740,740,Julie Kagawa,"The Iron King (The Iron Fey, #1) ",https://images.gr-assets.com/books/1327877670l/6644117.jpg,3.92,"romance, paranormal","romance, paranormal Julie Kagawa The Iron King (The Iron Fey, #1) "
741,741,Larry McMurtry,Lonesome Dove,https://images.gr-assets.com/books/1378573063l/256008.jpg,4.47,"fiction, classics","fiction, classics Larry McMurtry Lonesome Dove"
742,742,Mary Roach,Stiff: The Curious Lives of Human Cadavers,https://images.gr-assets.com/books/1347656489l/32145.jpg,4.05,"nonfiction, science","nonfiction, science Mary Roach Stiff: The Curious Lives of Human Cadavers"
743,743,Richelle Mead,Bloodlines,https://images.gr-assets.com/books/1297199431l/8709527.jpg,4.22,"fantasy, paranormal","fantasy, paranormal Richelle Mead Bloodlines"
744,744,Orson Scott Card,Ender's Shadow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424904668l/9532.jpg,4.3,"fiction, fantasy","fiction, fantasy Orson Scott Card Ender's Shadow"
745,745,Sophie Kinsella,Twenties Girl,https://images.gr-assets.com/books/1320544759l/6063187.jpg,3.82,"romance, fiction","romance, fiction Sophie Kinsella Twenties Girl"
746,746,Thomas Keneally,Schindler's Ark,https://images.gr-assets.com/books/1348163457l/375013.jpg,4.34,"history, classics","history, classics Thomas Keneally Schindler's Ark"
747,747,Toni Morrison,The Bluest Eye,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388208495l/11337.jpg,3.99,"fiction, classics","fiction, classics Toni Morrison The Bluest Eye"
748,748,Philippa Gregory,The White Queen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439412993l/5971165._SX318_.jpg,3.9,"fiction, history","fiction, history Philippa Gregory The White Queen"
749,749,"Malcolm X, Alex Haley",The Autobiography of Malcolm X,https://images.gr-assets.com/books/1434682864l/92057.jpg,4.29,"biography, history","biography, history Malcolm X, Alex Haley The Autobiography of Malcolm X"
750,750,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",Preludes & Nocturnes,https://images.gr-assets.com/books/1411609637l/23754.jpg,4.3,"comics, fantasy","comics, fantasy Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger Preludes & Nocturnes"
751,751,Laura Hillenbrand,Seabiscuit,https://images.gr-assets.com/books/1171644213l/110737.jpg,4.2,"nonfiction, history","nonfiction, history Laura Hillenbrand Seabiscuit"
752,752,Dennis Lehane,Shutter Island,https://images.gr-assets.com/books/1329269081l/21686.jpg,4.07,"mystery, fiction","mystery, fiction Dennis Lehane Shutter Island"
753,753,Arthur Conan Doyle,The Complete Sherlock Holmes,https://images.gr-assets.com/books/1465539139l/188572.jpg,4.5,"classics, mystery","classics, mystery Arthur Conan Doyle The Complete Sherlock Holmes"
754,754,"William Shakespeare, Roma Gill",The Tragedy of Julius Caesar,https://images.gr-assets.com/books/1354574927l/13006.jpg,3.65,"classics, fiction","classics, fiction William Shakespeare, Roma Gill The Tragedy of Julius Caesar"
755,755,Erik Larson,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://images.gr-assets.com/books/1327864303l/9938498.jpg,3.81,"history, nonfiction","history, nonfiction Erik Larson In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin"
756,756,"Plato, Desmond Lee",Πολιτεία,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925655l/30289.jpg,3.9,"philosophy, classics","philosophy, classics Plato, Desmond Lee Πολιτεία"
757,757,William Shakespeare,The Taming of the Shrew,https://images.gr-assets.com/books/1327935253l/47021.jpg,3.81,"classics, fiction","classics, fiction William Shakespeare The Taming of the Shrew"
758,758,Marissa Meyer,Cress,https://images.gr-assets.com/books/1470057005l/13206828.jpg,4.46,"fantasy, romance","fantasy, romance Marissa Meyer Cress"
759,759,Patti Smith,Just Kids,https://images.gr-assets.com/books/1259762407l/341879.jpg,4.14,"memoir, music","memoir, music Patti Smith Just Kids"
760,760,Jane Green,Jemima J,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388207990l/227941.jpg,3.62,"romance, fiction","romance, fiction Jane Green Jemima J"
761,761,"Victor Hugo, Walter J. Cobb",Notre-Dame de Paris,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388342667l/30597.jpg,3.97,"classics, fiction","classics, fiction Victor Hugo, Walter J. Cobb Notre-Dame de Paris"
762,762,Rohinton Mistry,A Fine Balance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551173390l/5211._SY475_.jpg,4.34,"fiction, contemporary","fiction, contemporary Rohinton Mistry A Fine Balance"
763,763,"Bill Watterson, G.B. Trudeau",Calvin and Hobbes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441227694l/77727._SX318_.jpg,4.61,"comics, fiction","comics, fiction Bill Watterson, G.B. Trudeau Calvin and Hobbes"
764,764,Scott Westerfeld,Specials,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390340887l/24765.jpg,3.77,"fantasy, fiction","fantasy, fiction Scott Westerfeld Specials"
765,765,Kate Chopin,The Awakening,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170507247l/58345._SY475_.jpg,3.63,"classics, fiction","classics, fiction Kate Chopin The Awakening"
766,766,"P.C. Cast, Kristin Cast",Hunted,https://images.gr-assets.com/books/1438042897l/4134071.jpg,3.93,"fantasy, paranormal","fantasy, paranormal P.C. Cast, Kristin Cast Hunted"
767,767,Mitch Albom,For One More Day,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438705425l/10929._SX318_.jpg,4.09,"fiction, contemporary","fiction, contemporary Mitch Albom For One More Day"
768,768,Tom Clancy,Clear and Present Danger,https://images.gr-assets.com/books/1291440438l/32669.jpg,4.08,"fiction, thriller","fiction, thriller Tom Clancy Clear and Present Danger"
769,769,Shel Silverstein,Falling Up,https://images.gr-assets.com/books/1327871908l/30120.jpg,4.33,"poetry, fantasy","poetry, fantasy Shel Silverstein Falling Up"
770,770,Justin Halpern,Sh*t My Dad Says,https://images.gr-assets.com/books/1370399211l/7821447.jpg,3.98,"nonfiction, memoir","nonfiction, memoir Justin Halpern Sh*t My Dad Says"
771,771,"Irvine Welsh, Eric Lindor Fall",Trainspotting,https://images.gr-assets.com/books/1375258001l/23955.jpg,4.07,"fiction, contemporary","fiction, contemporary Irvine Welsh, Eric Lindor Fall Trainspotting"
772,772,Isaac Asimov,Foundation and Empire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391454612l/29581.jpg,4.2,"fiction, classics","fiction, classics Isaac Asimov Foundation and Empire"
773,773,Miguel Ruiz,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348204644l/6596.jpg,4.12,"philosophy, nonfiction","philosophy, nonfiction Miguel Ruiz The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book"
774,774,Jodi Picoult,House Rules,https://images.gr-assets.com/books/1290479868l/6614960.jpg,4.01,"mystery, contemporary","mystery, contemporary Jodi Picoult House Rules"
775,775,"Jacob Grimm, Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt, James Stern",Brüder Grimm: Kinder- und Hausmärchen,https://images.gr-assets.com/books/1369540060l/22917.jpg,4.31,"classics, fantasy","classics, fantasy Jacob Grimm, Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt, James Stern Brüder Grimm: Kinder- und Hausmärchen"
776,776,E.L. Konigsburg,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,https://images.gr-assets.com/books/1327784751l/3980.jpg,4.15,"fiction, mystery","fiction, mystery E.L. Konigsburg From the Mixed-Up Files of Mrs. Basil E. Frankweiler"
777,777,Stephen King,Doctor Sleep,https://images.gr-assets.com/books/1362415596l/16130549.jpg,4.1,"horror, fiction","horror, fiction Stephen King Doctor Sleep"
778,778,Nick Hornby,About a Boy,https://images.gr-assets.com/books/1382004144l/4271.jpg,3.79,"fiction, contemporary","fiction, contemporary Nick Hornby About a Boy"
779,779,Samantha Young,On Dublin Street,https://images.gr-assets.com/books/1490401910l/15760001.jpg,4.24,"contemporary, romance","contemporary, romance Samantha Young On Dublin Street"
780,780,"Francis Chan, Danae Yankoski, Chris Tomlin",Crazy Love: Overwhelmed by a Relentless God,https://images.gr-assets.com/books/1328763220l/3206011.jpg,4.15,"christian, religion","christian, religion Francis Chan, Danae Yankoski, Chris Tomlin Crazy Love: Overwhelmed by a Relentless God"
781,781,Dr. Seuss,"One Fish, Two Fish, Red Fish, Blue Fish",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165640023l/7770._SX318_.jpg,4.12,"fiction, classics","fiction, classics Dr. Seuss One Fish, Two Fish, Red Fish, Blue Fish"
782,782,Dean Koontz,Watchers,https://images.gr-assets.com/books/1308458930l/32423.jpg,4.16,"fiction, thriller","fiction, thriller Dean Koontz Watchers"
783,783,Helen Keller,The Story of My Life,https://images.gr-assets.com/books/1320429331l/821611.jpg,4.07,"biography, classics","biography, classics Helen Keller The Story of My Life"
784,784,Jonathan Tropper,This Is Where I Leave You,https://images.gr-assets.com/books/1467397162l/6224935.jpg,3.88,"fiction, contemporary","fiction, contemporary Jonathan Tropper This Is Where I Leave You"
785,785,Seth Grahame-Smith,Abraham Lincoln: Vampire Hunter,https://images.gr-assets.com/books/1291165397l/7108001.jpg,3.7,"fiction, fantasy","fiction, fantasy Seth Grahame-Smith Abraham Lincoln: Vampire Hunter"
786,786,"Natsuki Takaya, Alethea Nibley, Athena Nibley",フルーツバスケット 1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442161482l/271199._SX318_.jpg,4.23,"manga, fantasy","manga, fantasy Natsuki Takaya, Alethea Nibley, Athena Nibley フルーツバスケット 1"
787,787,William Shakespeare,The Tempest,https://images.gr-assets.com/books/1327793692l/12985.jpg,3.8,"classics, fiction","classics, fiction William Shakespeare The Tempest"
788,788,"P.C. Cast, Kristin Cast",Burned: A House of Night Novel,https://images.gr-assets.com/books/1327944437l/6917952.jpg,3.98,"fantasy, paranormal","fantasy, paranormal P.C. Cast, Kristin Cast Burned: A House of Night Novel"
789,789,"Stephen King, Dave McKean",Wizard and Glass,https://images.gr-assets.com/books/1327946510l/5096.jpg,4.24,"fantasy, fiction","fantasy, fiction Stephen King, Dave McKean Wizard and Glass"
790,790,Dave Eggers,The Circle,https://images.gr-assets.com/books/1376419833l/18302455.jpg,3.46,"fiction, contemporary","fiction, contemporary Dave Eggers The Circle"
791,791,Brian Selznick,The Invention of Hugo Cabret,https://images.gr-assets.com/books/1422312376l/9673436.jpg,4.23,"fiction, fantasy","fiction, fantasy Brian Selznick The Invention of Hugo Cabret"
792,792,"Aldous Huxley, Christopher Hitchens",Brave New World/Brave New World Revisited,https://images.gr-assets.com/books/1331315450l/5479.jpg,4.16,"classics, fiction","classics, fiction Aldous Huxley, Christopher Hitchens Brave New World/Brave New World Revisited"
793,793,Bisco Hatori,桜蘭高校ホスト部 1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388328993l/1087204.jpg,4.36,"manga, romance","manga, romance Bisco Hatori 桜蘭高校ホスト部 1"
794,794,Mary Kubica,The Good Girl,https://images.gr-assets.com/books/1388340126l/18812405.jpg,3.81,"mystery, fiction","mystery, fiction Mary Kubica The Good Girl"
795,795,Abbi Glines,"Fallen Too Far (Too Far, #1)",https://images.gr-assets.com/books/1349565157l/16070903.jpg,4.21,"romance, contemporary","romance, contemporary Abbi Glines Fallen Too Far (Too Far, #1)"
796,796,Rainbow Rowell,Landline,https://images.gr-assets.com/books/1499378092l/18081809.jpg,3.55,"fiction, romance","fiction, romance Rainbow Rowell Landline"
797,797,"P.C. Cast, Kristin Cast",Tempted,https://images.gr-assets.com/books/1408633041l/6262365.jpg,3.96,"fantasy, paranormal","fantasy, paranormal P.C. Cast, Kristin Cast Tempted"
798,798,Cormac McCarthy,No Country for Old Men,https://images.gr-assets.com/books/1443231179l/12497.jpg,4.12,"fiction, thriller","fiction, thriller Cormac McCarthy No Country for Old Men"
799,799,Hilary Mantel,Wolf Hall,https://images.gr-assets.com/books/1336576165l/6101138.jpg,3.85,"fiction, history","fiction, history Hilary Mantel Wolf Hall"
800,800,Diana Wynne Jones,Howl's Moving Castle,https://images.gr-assets.com/books/1407450489l/6294.jpg,4.3,"fantasy, fiction","fantasy, fiction Diana Wynne Jones Howl's Moving Castle"
801,801,"Stephen King, William Olivier Desmond",Dreamcatcher,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922451l/11570.jpg,3.59,"horror, fiction","horror, fiction Stephen King, William Olivier Desmond Dreamcatcher"
802,802,Henry David Thoreau,Walden; or Life in the Woods,https://images.gr-assets.com/books/1465675526l/16902.jpg,3.79,"classics, philosophy","classics, philosophy Henry David Thoreau Walden; or Life in the Woods"
803,803,Kazuo Ishiguro,The Remains of the Day,https://images.gr-assets.com/books/1327128714l/28921.jpg,4.1,"fiction, classics","fiction, classics Kazuo Ishiguro The Remains of the Day"
804,804,Nicholas Sparks,The Best of Me,https://images.gr-assets.com/books/1301685366l/10766509.jpg,3.91,"romance, fiction","romance, fiction Nicholas Sparks The Best of Me"
805,805,Julian Barnes,The Sense of an Ending,https://images.gr-assets.com/books/1311704453l/10746542.jpg,3.7,"fiction, mystery","fiction, mystery Julian Barnes The Sense of an Ending"
806,806,Sue Grafton,A is for Alibi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388198817l/64863.jpg,3.82,"mystery, fiction","mystery, fiction Sue Grafton A is for Alibi"
807,807,"Sophocles, J.E. Thomas",Οἰδίπους Τύραννος,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182316l/1554.jpg,3.67,"fiction, classics","fiction, classics Sophocles, J.E. Thomas Οἰδίπους Τύραννος"
808,808,Lisa See,Shanghai Girls,https://images.gr-assets.com/books/1327968416l/5960325.jpg,3.87,"fiction, history","fiction, history Lisa See Shanghai Girls"
809,809,"Kenneth Grahame, Gillian Avery",The Wind in the Willows,https://images.gr-assets.com/books/1423183570l/5659.jpg,3.98,"classics, fiction","classics, fiction Kenneth Grahame, Gillian Avery The Wind in the Willows"
810,810,Jenny Han,To All the Boys I've Loved Before,https://images.gr-assets.com/books/1372086100l/15749186.jpg,4.11,ebooks,ebooks Jenny Han To All the Boys I've Loved Before
